oferta_id,compania_nombre,compania_key
eebeca980e4576bfb06cec47e420d5,COOLSHOE S.L,b0bb033ae4158e584e6bd640ee93a7f0
32014e9a364bd394b6e2a8adb6bfcf,Faheem Arshad,ebc4b401011c364eab2a1c876ca02a6c
a60757cab44b57a8171a12f5ba1059,TALAVERA DE AUTOMOCION,066d98e60a5a968595f95f686248cc44
990ed191574c1888b56539f3ae17f3,Agrupa Global Talent,abc91bc8af5a19014d4ec712b8035b4f
68b049ec924a63bc1b751366e9f175,DAILY FOOD VENTURES SL.,60410888fed7c6260112c715767f6126
16235e50284071b811fb4c5ebaee44,VÁLIDA SOLUTIONS,e8025ef03960a74411b89c5d95614e60
3c58a8f6cc406da11de697bab149e3,"AMAN FORWARDING, SOCIEDAD LIMITADA.",8d848d398b9c32d414120a0e65770072
cfb54187ec41519a2736230db69c50,Foundever™ (Zona Sevilla),a827e7f5fcbb4e3385609c1c2983e100
efeb8c99f04290a1622f8c29e0c68e,CIEF,24befcc643924f6037ed95c1673767ac
f715878f3947f08ed35e220ed50f67,MSX International,fad6e66f8b9ad2c3128b8344802a576b
97a3520c214f5fbff5391195cb11c1,IROKO HOMES SL.,fd66c73ba8a61955c8d70d0bddb2614c
646e3a599f4f39be1859a4e34daad2,GI BPO,7b26d17d5604aee60f91b73850709ab6
8e31abbe5949c093681fcb8293eee1,OFIMATICA TOUZA SL,af9980ba4cfabab157244ef6543b430e
53f9bdf20f413ca77a90773ffc93fc,TEMPORAL QUALITY,498f88935f0f9af57b172a1ba23e9b19
c21da7ee1245bfb72bfcc4214a9318,Especialistas en trabajo temporal,8f2a4a1d70cadc019a65d04d2408d55a
38532fc289447089e3c11e12e4530f,RAS INTERIM,e0eaa22c1d89477ef08e7a8e7d75c870
3392e6bfce40d48e57ba082c9edaf1,Transportes Pacheco,f759fd25e07b61b12b2aba3cfced27af
d344c3d205482c88faa5ae5ea11e00,"CeiCe, gestión integral de personas",36fd9523d24b1a72370cfbada56b2da0
1e174354be49a3a22c069cdde33a63,F2F DIGITAL SL.,31e53e4e8aead976658cd1f7afa0ae0d
ff9ef1ad4641578d3bc7784fa34ff9,TELECOM BAIX CAMP SL,d387fe3a9cdea8d56dd357b93887f6d0
ecc0f9515c47bfbfd0707a1a4532a3,HD HOTELS,9b45d36522e77a2eecc7099911d40757
16db7ad23c42d784f1f22547a51a25,Kids Licensing,c94df7322071af5483f335ee6a9827f5
8800faf268494bade2b33c22890ff0,MULTINACIONAL (sector quimico),fec3e813e88559b54779abcb787c7c44
12de5f33aa4e5d8975baa4a62ebe72,TAP TAP FOOD S.L.,24dfe956e455a0451d8d28b8af00dc62
b0e2bde5cd46f0ba80c2683293934b,Webhelp Spain,cda70857817aa5432cb832851c689e5e
97c4953d76464693ab7a5f76e20057,"ORIONIS SMART WATER NETWORKS, S.L.",2c9b9e967a38edcd4bf0461be8538732
8ffd06b9e6485dafa5e5eed3487ef1,"KARPAY, S.A.",5c630d387c079ecabadb8af1c02dd032
a800ba106c4ed8aad208449e22ffa9,Hispania Real Motor,781568eb995aa99a74bde32c2c0d094d
24739ed704449a9d576e99d72be611,Capgemini Engineering - Consultores/as,307bfb9f4ccd93869604daf5fd55e316
2410d3874a40cc961a6505dd4c6691,COMSA,0490411d562501bccba25704f51a9ff3
062208f919407080bb64cf647c87ea,EGA CONSULTORES,51301e150438ac8c9b84df72cc3c913d
aff971c5474ae3bc15f87c57f0f947,AFROBURGUER SL,3d43b432477cfc5783da64da41e20d35
1b54f2715f4f5bab9ae8aa635ec5c6,BlackLab,616757918588938da921b3614f9f313a
c8190598c94c929efd070ae7f53133,OHL Servicios,c85d7d0dbff1621edbde5ecfbf61da0b
956948c7ad4913bea9acce5896c5c0,Javier Valero,b3b527ebdd6b978c39a4c7bdb6de2705
e82e731aaa4309957592c55e32a5a6,SYSTEM BLOCK CYM SOCIEDAD LIMITADA.,02f6eb535c6ad2bc59feb0fbd7f4b463
7398f1963e41888c76a74806de6a83,HOM SA,dad86e63d77a3c00de0d4512da7ad93d
fe252314d54bdc8ad80e47fb6cea6d,Accepta,9fb484d4e28b49897ad99ffed4a36fdd
4c892cc4b04aebbff987e7eb82d72a,"sushita, s.l.",3b75ec778caad0457434488d998a86bf
46dc4fa7a0449cb1988a4ae558b0fa,SAVERA MODA S.L.U.,67adcba7405147d5e192a42e0c0bcdef
55cb1e632e4588bc55413ed25164db,"ALSA RAIL, S.L.U.",b645fd92ea0d6e5bbffb50a3337e78ef
1e8d8fa18043d6bbea793aab9b3793,PLANA FABREGA,7eb28dd64076bca3da05d155c0e51489
5cd9ee6eca4ef3ac9a12c6d742970f,Start Monday Limited,96bd5ee3022a04c02229b2347a4166d0
fca534600d4de48af2a4b1f9f5ddd9,Hiring,ad47487ba9f55206809cda9b8c26970e
4b0ab8d26e4d0f835447ee0ec0482a,Manpower,e878bbc138efc07c2dd7ded91c019a37
a150566fd64fc5b067e851a6350591,LA MENORQUINA,c99d93c02d89fc70dbc3b657bfa072fe
f10c16a2e842eb9be1f9014f73a428,FUNDACIO ACE I.C.N.A.,46b8d1816fedb193c3dad485d4afad9a
25e3628f8d4c8b9ef44961aca3fed9,ESTRATEGIAS BIGMAT SL.,c34a750a93991dfb8eae5fe2e0cee927
f70e591fde4859befe5de840d318a1,123TINTA,d66daa39d2a9929b277360215a2c53f3
9c1cfdda5449ad8443fba45520e29f,Vicente de la Fuente SL,b0cdc327264627969d54e5d7be3ad1e4
c0420ce3454a3c9c70b1bc4b3e1783,CET10,3d8dc1d009dbc395bcdfe3fb67dc0f47
da1f44c4a54fc2aac24023fc35be94,GUESS SPAIN&PORTUGAL,13a38046ac4731b5ebbe8fc92a0746c4
b6da51b1924596a577967083552a65,AFFA ASESORIA FRASCOGNA S.L.,df8c500387064bfc9c6ce4e67588a30a
e976b47f5b4f67956a68dc369e99f6,LASER FACTORY SL.,0c1a793ee58534768c5f7158bd9d4239
4ab86ff8f04e65870d7c74d1683ff2,Grupo Casaverde,3f8c32a449b2dfb7afff8c5c88217843
382d131bc14e62b535b51c9c58b302,Soltel,0ecd411eee36c2f5e1d90ced3fe80618
1ed5950efe441d9fe1c71dbbcc4f6c,Oxford Global Recources España ETT S.L.U,f5299ab1ba3497afa2cca13be1a80cde
2e6ff521314fa9977ea13902622ca1,ANTAL INTERNATIONAL SPAIN,1cc364ecb824bb5bdab27fdbcdacc0ca
de2f32748644bf96717d8deee95a1c,"SELLAESTHETIC,S.L.",865a98bf94ea63b05af0f94dcec023c2
26994c036c4d1fae163f8970bbaf4c,Empresa anónima,1bc458479c8983512e369156704ea102
161fc250a04b24bb98f9cb46f70f9d,IRIUM SOLUCIONES Y SISTEMAS,023c273a16057b5b58811b41f329c44c
d685f96122470fbf7fd0828a7751e0,MARLEX Interim,6eabca948e3d710b2c81a2edcf433a30
a9a13b1ac24349bfed462bf1d53680,MALTHUS DARWIN.,3662268853cea6360ee8376e0e6cbc5a
a920b343aa40d989b02cb6441389ec,ZENON INNOVATIONS SL.,ae6c5c9b1392761a484ad6b65691ea1f
1703765b774dab80c5c3db6a324366,HOTEL ZENIT BILBAO,bdb06177ae828c993080b29f63ef3c91
c124289e044e6daf4e735f0a550b7c,Capgemini Engineering - Consultores/as,307bfb9f4ccd93869604daf5fd55e316
8e532395f64c03b6167f319fbc8f8a,Holcim España SAU,575ce0c716b27d9c517594b05c7430b3
9a9c701f654855ab1a7c8bfe028930,Fundiciones y Sistemas Avanzados S. L,33f415cd4a2ff6e6c067ecc522a8f081
dad6fc0713412b9a6a8f68d2346acd,Prolians Metalco S.A.,dda0c7bc7250409593084198cc9c0af9
aba94aecae43e2be5f7fbcb811b0a0,EFIC S.L.,25f3dc3afe83898f36fe387f72d6fc10
8eb9e159364e6789ba1d94028a35c7,Activa ETT,1a96e7be108be59fe58851fb3bf572b6
6ebac64ba34c608b7d772f9d26ea55,"Serviguide BPO, S.L.",fb13edaeef20e17e45f5196cf598a3e9
1e43ff7e7244e2ba16f4e89e20b82a,Accepta,9fb484d4e28b49897ad99ffed4a36fdd
54c44ef2d640feaa82598296aa8e4f,SIEF-2,86e895c6343bc9a50c7f77fba614541d
ed46df4aa14221bc82eb0c89b87f52,GESTION INTEGRAL DE ALMACENES,f5f7360c5c5021598dc0f4b4d6d48fda
fdaeff61ef416ca569226762348ecd,Especialistas en trabajo temporal,8f2a4a1d70cadc019a65d04d2408d55a
cf55ac11d44638bd8961b2917cded7,GMV,9ca9e45170d29d8a2645e0d0261f9b92
6a98275bee4da6be3ebfe4909e44d6,SOLARIG,2b3dfe1740e18809b47fc64f86ed403f
1d524aa5754f06a7fba28b23e26e61,"Sinensis Tech, SL",ced746244fae7d841ec989500536b7a5
3abc7e6bc9460ba4395d842e88c128,Ingeniería Aplicada Estudios y Proyectos SL,fc0fa837e2a8d736a809cfe106b9e2cb
6798af1742486cb9fd591149988446,Empresa Líder en su Sector,7d556a06daacb987d6cabfbfd68e3ab1
473848431c45afaae4fc4293e27348,Hipoges Iberia,e0aab93c6c7e8d033d3262b88a3e184b
dc6ee2b1c04b0caf292aeada0030b2,Especialistas en trabajo temporal,8f2a4a1d70cadc019a65d04d2408d55a
2c71668c454d31a0751f9d9b95509a,Eurofirms - Calidad e Industria,3d3fa1ca7494c64e4c4e8891ad6d1c51
52e92c5e644562a0a9f42f2f5df4e8,ITS SERVICIOS Y CONSULTORIA EMPRESARIAL,04f6087be6c992ecb179183ee8135a1b
1b91106f714ac0b61c6ab1bb7dd2c1,M & GT Consulting,d20635d71bb3f8e7cec7632ee66f9325
921bc27add41099d668b95d32f2e66,Fihoca S.A.,f8aedb6996e12bf22f16eb589f215a8b
bd0411731946369f901784e5cca6a0,BCNC GROUP,cde0b12e815ef33907fab830864965cd
7a95720280467ebaae100cd43dd930,Ovoclinic,ad339f37c28512354265861ebd63449e
4aef8094724346a1643cc49c9dbb6d,OCA GLOBAL,03b62b59a78efcfe53aee0633a32479d
c8381a1b1d44faa02378388e4b61e8,Knapp Ibérica,53b19ebc57d2dc1183d41124753473bd
8891956e18434988bec828c4d07fa7,"NORWALK TALENT, S.L.",0aa40898fc49aed1acf3ef98295780b3
fac7baf37e4789ac761745159a793c,Fuyma,871118275b26319ede5be492a178c34e
7484e8d0304f68bf8565daf32053e1,HOM SA,dad86e63d77a3c00de0d4512da7ad93d
6c8c2396384daaaa18f5fe8e18c41a,IMAN TEMPORING,a0c43d29641883faaaef0d58ec03599c
4abdb04dda40e5b36cc96cfd46cd78,ALSA,471f5b090bf3497f1eabebca59dd0ce8
96215e4ca24338a39a996d456b628a,Eurofirms - Turismo y Restauración,1efae4be440e502fd1e7fe7933a98dff
fcf7ada4c1467080eb70f07701e782,PAGE PERSONNEL,e4c4aeb082b553886b10d7fdaa3813ca
3a310e5f954107ae132ec9ef0ae3ee,COSTA BLANCA AGENCIA ASEGURADORA SL.,de663e98e9729072c7168b78037a92c1
d02c1b8d9b49059f295f8f969ef123,CONFIARTE,b6730bd9ea2ad76afbb00e837edf7ab2
321707521c45a59b1e290a0c34f01f,BERNAL PESTANA GIRONES AS 2006 SL,131e0189585d84f8869e63e4d02d84dd
1c4c96b3744a04aa5bbd37ae25b3d2,eMagister,1f67ee52ce6239b79b117183d4e5f448
c86e42a7e44d2496e1d75dcaa6885e,MR MATA S L,fcf56354bc99337f148cd0fdc8f2a8e0
cf0e72cd9b4225b18ca07248848696,VAPIANO,f7d6d5236bc061c120b55482e9cb3cd3
ad88c556fb40bb9c652b85690a16ef,Dynatec,143669b01d1297a71d11e650cf619485
e581aaa5bb417b9c5ebb94d39f8c14,Inmobiliaria Precio Perfecto,317346ac05ee9c39b91718e1d8d43484
e17076f7094232a1123053160aa291,Ferruelo & Velasco,f441cb3975e9a78903c4979bf53bcd92
13c9dfc6ef4b6382f7a39b912ce888,La Vinoteca Torres,38ab98caeffa129cfd43da082aa8cf4d
a828af97c3474280c870fb4b7b8e61,EXCELTIC,9fc8b4e2867cc64c6db13a83ee4c337d
faccae22e9405aa018400a56b49172,Randstad,4f9edafdca8658f8aba5a066069fc022
d3ac640d1c41b6ba3036b3d1f95d05,BARCELONA PREMIUM,2cd6a702059e2637fc6f005257d1a9f8
8a09fd1e8a4aa7b6c1a1f7f3594103,DELATIERRA CONTADOR SOCIEDAD LIMITADA.,b11822e1798b2dd5b3632823613c6d0c
501ca3434c4916a20f3a2e9d76afce,"JOSE MARIA GALLIZO, S.L.",93b75665dcce1a155d3751a3766f2d58
506507e1934b05878d987535c4418d,Residencias de Estudiantes,51f4981ab5ac03dbda55b9d2ff97c774
2d3fd1e3ac47a8969cbf4cbab518d6,"DSI 2010,S.L.",3851eb0e977624fa73ae0e2cd3899812
6bcd34bf60480993e71a95d582a423,VIVISOL IBERICA SL.,f0540b9cff1db19bf8bd4e29c9c5dfdf
0e23adcdd7465d8633d972494efad2,TRANSPORTES VAN STRAALEN DE VRIES SOCIEDAD LIMITADA.,73b0c832d434a330a813b8d7ed903210
e853af45ea477393a44f33b7daeefb,CONSULTING CHAMBERI VALLEHERMOSO SL.,984b2bbe3774d464fc124a9098d37056
254406e1014ac58517f251d5088535,SOLAR BUILD INGENIERIA Y CONSTRUCCION SL.,1bb74d6bb7e5f78d8a07cbfb012b7647
f5d33d2e154889b4b94b08be7373c0,Manpower,e878bbc138efc07c2dd7ded91c019a37
624206511141838ac9482d966ec4fb,PROZOVALLS CENTER SL,d29b56235d73234bc39e5495d74f63df
806816d6fd40a5b74237f903d26af9,INDUSTRIAL DE ELEVACION,1250c0ca70bd1ec3e232c4ac9eeabadc
a2bdc4b99f40e3b8d75b57289dfebf,Eurofirms Foundation,f3ac595eb1be1c79094d8956a0e977d0
9d7ace4aa84d68be2c9b7c59c2188c,"SPE ORION INVERTIA, S.L.",2998752265284c29feb68c1b0984cef8
a5505e01714916b72dea79ed44eef1,Occident - Ser agente cuando tú quieras,aa26985740ad25b4510736df10f85ca9
9fd8f192734f96a55a4b8ba907c034,POMPAS FUNEBRES IBIZA SOCIEDAD ANONIMA,3e79dd6afbf5847e7b925df8351b6233
f4d8fe67244063ac7910b1d8574247,MINSAIT (Indra Soluciones TI),98fed4831e086758686808b00385962d
e7c2feee704e95ba33b1dfafa0db40,"SUPSA SUPERMERCATS PUJOL, S.L.",4fe763c65aae1f509b89a3e6c4531398
07d894dbf14ba3a7526c772d81d4f3,MLP people + business,b8594c4ad617c4cd225c28516693d8ba
dee4b66f8d4a1780d386fb7ee2d340,HOTELSERVICERS,0e9b51c265bd355d78d35109ac0b1cea
6d2dbffc264c57ae1daabbbb588c54,COSTAMAR ADMINISTRACION NAVARRO S.L.,0d7a793ace01dcbc329bd9a6f36769dd
21aae3916744bfb2d2c58c3b52d692,ADMINISTRACION DE FINCAS,050bf106383a5fe817712229fdf00352
453a8359db488f9f51aca954cb6e78,Netberry Solutions,f5e41ddc3b6eb840cfb4584159e3124f
d4b4318fa44a5da1d1834db3ab27ef,Eurofirms People First,eee963790d1d2f99747693c4ea1ab01b
85ffca659d44498a5035f85c39bbdc,Smart Rental,5711b33ed850a9e5d905227e370f3bb9
57eacceff0411d9e5f9f55889b3bbe,SILVER  GOLD PATRIMONY SL,fd969b7427de8e18031feb5723a20160
c9a30efc2546af83530f01d3b37b9b,OSABA ILUMINACION,0ace3da51eef0349b929da152b6a5da6
acf0e85597454c9a082910b363f442,NTT DATA ofertas de prácticas,3719eb7f700f27f782a4a004a3ba5b25
7bbb0d44124df3a3ccb738347ac923,Electricidad Lorente y Serrano SL,7804dfee22c2d9a5c97638374a47841b
eef65b924643e4981ddc7715aa1111,"ATIS IBERICA DERICHEBOURG ATIS AÉRONAUTIQUE, SL",5983ed21ea478dfcb075c044ac1e4926
9cf40064574d40962bbd3e0addfc67,GrupoChinacrown,cb4f31e59bd1f78d1566c57011c5651a
2a965f4cde408da162360c765f7dce,ManpowerGroup Solutions,bd0ddfd10ff60154aa007a8c97b57901
27940910fb450a91265dbf6b9cb920,INTERSA LABS SL.,4fa37abbe3b6a9b8e41cee5e9eceb7a9
afa80ce5844eecadf94916ff3dd45d,GARAJE ZIGOITIA SL,b62e0ca3225a1dd48905918a1ee8e9f9
f7bd42e68a4ee3b253458e754be8d9,ARELANCE,45cc2cf2c1e4160e90e42e683d682d3c
aa76674f694bbfa7bceecf47797350,RIBA MUNDO TECNOLOGIA S.A.,ed99fb77db1fdddb2e1c5e672942c917
704c3414b444a4a597d9485bf49d7a,Empresa de retail-lujo,cc910ca804c7f07e2aabc3f9c6a15ec6
d298e6005b4731822a303aadeee64e,"Coverwind Solutions, S.L.",59f9027b49ff6e123dea3ff6e0732d3b
06bf7e62634bed812506bbacfc0e58,Xuehui Zhuang,9c8fcb12c49fd3ea60c14d2bdca7f7a3
1f31d9dea04215b70ace1056e3693d,Seicorlan,9c8250b94a1518506babd1042da24cdf
42d865ca8a400cbc7d93e1eccb146a,CORAL TRANSPORTS & STOCKS,7ab18470fd8ab60dffc3b59be69865df
1d4c32bba344cfbd33f812044b621a,Luca TIC,4e98c821507a00515252730c90cc0de6
362770a707417e8e927da520b0a9dc,TALENT BRAND,0ad4843b0ac41204c1669dcc5800cbed
ec482c610842b5a3591d33846e0aa2,Claire Joster,4752319a976bd25135ea14115980daa7
38581609e04bd09d475493f3902f63,Hiring,ad47487ba9f55206809cda9b8c26970e
61bbc546b944dfb7f4303f7fcd6982,Kl2b Kbuy,b7638dd5bdeb2e2dfd8d572868905e41
aef989b345482daa17e67f252d6230,"Multinacional sector textil, moda y complementos",466a09731e0dcb03a972f6dd52af4a8f
ade9300812466a9e5d4bacfae2e0bc,Vecttor,cd105cfec32e4ddcd4e226893047bee5
ff9554df0c4dd09c01954025332718,HD COVALCO,c377cfebf3e2eaea0dfa60fd29777b09
09419ca1ba4b228e63bff93fa32b9c,"Grupo GRL, S.L",2c15baf052b6ca57ea9f0195b4a30e68
72748c49424649b3e5f7d460d2d973,Metalitys,f0aa7d5a4228166a7052e8f1cf953c06
0eeef34c124a40b73b8a958f4cf415,GRUPOMPLEO,97a7cf1791cffbe60fd91630fda8640c
d612c3ac984c7880edaee0368383b5,eMagister,1f67ee52ce6239b79b117183d4e5f448
74f46132e141a5a164344050acc9c3,LEVANTEX,bd729a766738d0a948924972205c07ba
88564a86404366ab9811d57e543101,CONTIGO PLATAFORMA INTEGRAL DE SERVICIOS SL.,5d482063ce0a9d8896599ce06c7ddca1
7e95036a264ad6a6ac16a9c2115b2b,Eurostars Hotel Company,d0013d0b5c2779188171a283c8c397c0
a46830da814dbb9e18128a3ee97047,GRUPO JORGE,bef083c0ae1ab29e7ff61d2cf6172e2c
c488b12040432ca359829992c611fb,GRUPO SOLISYON,71ef200272f0f189270d3b0d8c2d50e8
b792e189554bd2b347ae3f104e70ab,ADMINISTRACION COMUNIDADES,8e9ba118a771fc4fbebbba13702b9f7b
5a77afec384c05ad4ff1bec1ac4738,Grupo Bastón de Oro,9aa4d083630d1b65ee8748e1f7b4e308
8fcfed746343b2bac11aa530193eaa,K-Infotec Sistemas,aa8e9c8c7acc14d5004e46bf8e439931
d68896f9de4d6c8e9a70bb7b818f72,LASER FACTORY SL.,0c1a793ee58534768c5f7158bd9d4239
2f7dc3d23c40e594e390b37e78b3df,beonit,19aeec94014d4468d8aa064f2e2b0fea
de2ed0ced9465e81817b743c2fd76a,CAMARA DE GIPUZKOA,8713f474c2e582051cb23f205214e19c
b5228d46ba44099fcd45d8728e953b,BUSINESS GLOBAL CENTER COWORKING S.L.,a6739dce7a7e1e0b4101d9268ab2892b
ab4efea8334fe8a150b803f444abd3,THE INTERNATIONAL FUNDRAISING SL,5d4fe6ad0d2b764da0b549f564d717b6
8cd989798743898c8ad35f75102949,EGIA INGENIEROS SOCIEDAD CIVIL PROFESIONAL,a37a1ce1618b1d9da8672f12504c2737
91b6b46157444f8147e8e0912a54a2,Plukon Food Group,3671673ee9ec4987a1bb527e119b8b84
319ba7347b42b9820526360c0499e5,Casino Barcelona,ad676ebfa07a341231ee479e86f95e61
4b1c70f66b47868d0b4e95bde6d57b,Webhelp Spain,cda70857817aa5432cb832851c689e5e
d0580497b24d4eb07dfb6ddf5a52e7,Eurofirms People First,eee963790d1d2f99747693c4ea1ab01b
2e83365d8a43dbb5a18fddbce8634b,ADVISE AORA SL,0e04f686ec2997e427322c73a998880a
fb412ac7d345f8ae8dfc77b0951bd1,GRUPO SAVIA,8dc74468d2f8f75c3962d8a42f1966df
a12c5596254b96aa91f2b8eb9863c8,Centro educativo,89aa4133bf2843fad3e7cecf52fbfdfd
c1d2081554413397c5534d2ff33ac6,TEMPORAL QUALITY,498f88935f0f9af57b172a1ba23e9b19
e40a0e63e94428b929a6405fc7759f,SEDECAL,a14ee7931972b2832d21d1c4eb614e71
31fe5812904e25aa4f6445e0099420,SAHUN TALENT SEARCH,fae897f528ad31965c975ec9c7233b48
18bb5bcc944147bb1e905dc8dc41f0,Suara Cooperativa,5cc2d5dcb6f78bc3dc41795dbfddd276
4a506a5642446690f854431fd4b4b9,MAT HOLDING,8b9df43699e8b05a780d5b74daa75ff9
5f5162432243068115167b0980c7d4,CAHER SERVICIOS AL MARKETING,2c4d0545bd89ecde15696d6ea48c5177
8fc5237aa74830908494f665ab059b,Playedu,f8b3504ebec8a091606888ddac574c7d
769070e3844d44885f3d47c9e3f7ab,AKKODIS,4c06764c89dc65468426c9236a4899e3
8a3e7d5ee849398bada7ccca78951e,SOPHIM IBERIA SOCIEDAD LIMITADA.,9808d49597dececc5eeaba2723753be0
e3e4ac2b0742d389848e7656461cc0,UNI RASA IBERICA,fd01e37b2579d01efb9742574e6f2b22
13bc52a78a4029ab0fed335adca62e,INGENIERIA DE GESTION INDUSTRIAL S.L.,443dc3becedbedf66cc8766ab9e28ac9
74fa6d0285464aa1f611905a857483,Inology,817193032d6a3160356adcfe8ed9c05a
5605c21a8247888b773d4f3038a698,Ibermática,f709965d7cc19f0e1be4e7fc63a20788
6c2ed7e27e408b996c8563b2b257ae,Serikat,a015421e11ea87f43ddee146f15bd88e
d78c07235d42f8a6c4fdbd3f4451a2,"Perfumería Sabina, S.L.",6bf1189daff915028666a3189dfe96e7
b2b2bd92fb49349ce279fc2ad79786,funny drinks,04d17ef6ffe9547a0e8d7cb708042704
a70ce19bd2496396edb321de725e26,Hiring,ad47487ba9f55206809cda9b8c26970e
2fa76be80d44ba88cddc8351fa8491,MARLEX Interim,6eabca948e3d710b2c81a2edcf433a30
54370dcacf482393fdb59e01cf87e3,Webhelp Spain,cda70857817aa5432cb832851c689e5e
4e39945f194c33a6a8d0267ba3ea67,INTERIM GROUP,36885fc8c3b4319ba6ee392e4121faa4
7ef0185e084fbb9745e7689475a5a8,Arvato,b444fe13cef5b4a214688168e91ad47f
a9cd34e5274de58dc7084706afe5e3,Grupo Crit: Trabajemos juntos,c7b9883872438b7cd527538b60657869
d3e305ee304f41a37ee80d4bc31c7a,D-Fine,23aefb5d3f6e33694b53c79a342b40d5
79a7af3dec4d9ba8cd5d17ec347a03,AUTOMATISMO Y CONTROLES CON VERTA SL,09395541e7d9daf1c51b8082019eb380
d81e6d01d045b68dc7b3598aff398d,Grupo Diusframi,a52f276b115d6e991f9aa4314375a261
94f2b1778e4934bc0a230f94268720,Webhelp Spain,cda70857817aa5432cb832851c689e5e
fb1c6dae074ea892f5f59275b5da36,GASTHOF,8d1fc660965ed9fc6739b8e8244d395c
4d07e7330c4c5288ee1692dbb95453,"Frigoríficos Costa Brava, S.A.",4b37228fe4d3c4208bcc8e6a3263bf0a
6c6e8ccf8348e79c87d8fd70727d34,Cobra Instalaciones y Servicios.,79f22135eb954fd33ce6e7f7a46db355
693289c160423ca1e316c5762856af,Grupo Juaneda,3c0bf489e96ec2a4bed51dd24041f23a
000e55fc7f498899c51fa3a470f542,Quest Global,0ab7b62bb63b50fbcdb9492a97152d8c
0955c313d042c285b4274e4a8c360b,Talent Search People,840719eb4249661ca172a64495de2d02
ad2e46861a4c2b9ddbf8ed31460577,centro optico adeje,ed05a12eb564af1871331a283ab5cc22
0a3a890d84434e824e4b60b8434054,RENTAL & EVENTS,59c894d67fadfc78acdcd0cfc20073ba
943839ca044ae3a2576f22255de353,AVANTE SERVICES FORTE SA,969681af8d380d5fed8c66d42e3b32cd
bdc9c6da4b4ad189099a92fa48eb25,Àuria,25c9ee1cff7111800a71ca227e6d4180
ca2b47ba6b467cb396c4cf7e30dc93,Bicolan ETT,58bd93f79dd2e61fc29dce73bb18e7c9
fd763a841e40f88d6739cb62ff9fdf,Biblox,4f011364639d8ddc77e9e123e47ac0d2
21c9d42b8d4275b793cded3c88c55a,Logicalis Spain,d2b9e21c203070a6db6ca073fd8593d9
d4f6bcff3a44539d2c7fc97ac86545,FLY BIKES SL,d02aca0599f57bc63eed4092c18c65ad
052eb18b7e48bea97946091bba7cc3,Claustrofobia S.L,0201a1a53cf07f1cf4b93988ce02b072
3f22097919402aa9b3e9142d21cf31,CRESTANEVADA SL,f7eda64e025d22edbb58f55592eecb8a
2ed85c1e3248c8b03243db5739b222,CASH LLEIDA,f90933afa1ee9a2d9a8978b80935767d
2d674fafce4e2fa3d8b0ceb5bd57b4,ES Field Delivery Spain,2b7df0c5f3699ab9ca032e71e0482e88
59e61fdb5a44dd95dd132d4f6abea6,DISTRINATURE S.D. SL.,aab4e73ece3a8bf93abef9800a112d83
86f72f88d5476492b6c6c8b7bc9388,BOAL EVENTOS SOCIEDAD LIMITADA.,e72b51c24d5bd037cf04e0bdff24472a
be031655264fc194a6c101c98e2c37,Grupo Crit: Trabajemos juntos,c7b9883872438b7cd527538b60657869
9c0d9ccf63472c8ad9f826b9bbbc3f,ENTELGY - Zona Madrid,9c45fc4dac282c82953f87b021dcbc7d
f6dd96d0a841c9a2851e1020cc612f,ATI SISTEMAS,4ec20e0083e520b2569759d4d3e8bda9
260a31080649e58a660e3ba8bbe43c,"Bnzsa Spain, SL",7066183905c6c3590478a5d9aa8772a7
3ee55f1e51463ca1fd4a6ee096d639,Integra Technology School,f1e5ff8f90a37e7b618b5c70ee71cc93
eee756d1c34de4b7898f61f005285f,Empresa anónima,1bc458479c8983512e369156704ea102
e6bbc81ae14f13bdda8e4899a8cd07,Empresa multinacional,bacecc4e527da089cc14d9933f5642da
6389f1193245edb289fbfdbce92a38,Luna calzados,d8689de4306673819f1196aaf1c1f446
c057c474854924aaee969db6d64300,RE/MAX Luxury,3be203f63ee9733e4f885ea61d8c7ea9
cb25e3c5c345a48663aed21fa072ce,Eurofirms People First,eee963790d1d2f99747693c4ea1ab01b
49c5889cbb4f59930d8b3306a2cd5d,OLTECAR KIDS SOCIEDAD LIMITADA.,f56b8a3dea945adb7ca0fd0d04b850af
88c79e1c504e9fa8b8b8ecf9879804,"INSTITUTO DE CONSUMO ENERGÉTICO, S.L.",76d3d2f1e3daea7b43dc6deeae88684e
dd0c0d750f47a8b5e0340f3f0aff2d,RITUALS,c9b7d70d8e16e82dfbf44bd57206288a
4ef3f44dd7412285a70ade94eabf42,DEKRA ESPAÑA SL.,04e50128eeded0c1f8ec0df05aadecf9
460a520f62452f90147e530617ac03,FTZ MARKETING OUTSOURCING SL.,45dc52af691269241bddfe9f31b1d041
950f59fabe40119b1307c42b6892d0,INMOBILIARIAS ENCUENTRO,ea5df2f6a41536daca9dacd23997848c
7a52442b3a4b648c0705dcb35c6975,CULTURE & VALUES,b151697568b465280165706d9d680a3c
dc6daa00074136baf9c52915cb9b53,VILA VILA SERVEIS AMBIENTALS S.L,e12e1002a7fb2105d10384a86842d870
89a1303b43420c9afa13f0f0e76f48,"GUIDONI QUARTZ SPAIN, S.L.U",10890dfbe6e8df1f6ec7e399adc77d50
ddfc4cee334edb98bed053f38e66b5,NARVAEZ 72 SL.,768d23358d9f98cb37bcbefe119b3c67
